Postcode,Type,Subtype,Price,Bedrooms,Area,Kitchen,Fireplace,Frontages,Garden,Garden_surface,Terrace,Terrace_Surface,Furnished,Type_of_sale,State_of_building,Swimmingpool,ID IMMOWEB,Cadastral_income,Plot_surface
5020,HOUSE,VILLA,599000.0,4.0,250.0,1,0,4.0,0,,1,,0,BUY_REGULAR,GOOD,0,20301191,1675.0,7869.0
5300,HOUSE,APARTMENT_BLOCK,439000.0,7.0,292.0,1,0,2.0,0,,0,,0,BUY_REGULAR,,0,20303931,1151.0,262.0
5300,HOUSE,HOUSE,439000.0,7.0,292.0,1,0,2.0,0,,0,,0,BUY_REGULAR,,0,20303932,1151.0,262.0
1315,HOUSE,HOUSE,379573.0,,,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,20353281,,625.0
1400,HOUSE,VILLA,475000.0,3.0,152.0,1,0,4.0,1,279.0,1,14.0,0,BUY_REGULAR,AS_NEW,0,20286886,1693.0,384.0
7080,HOUSE,HOUSE,145000.0,3.0,135.0,0,0,2.0,0,,1,,0,BUY_REGULAR,,0,20231626,433.0,250.0
7700,HOUSE,HOUSE,169000.0,3.0,119.0,1,0,3.0,0,,1,,0,BUY_REGULAR,GOOD,0,20324141,,91.0
7160,HOUSE,HOUSE,99900.0,3.0,99.0,0,0,3.0,1,250.0,1,30.0,0,BUY_REGULAR,TO_RENOVATE,0,20322178,344.0,390.0
7350,HOUSE,HOUSE,170000.0,3.0,133.0,1,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20302023,307.0,295.0
7711,HOUSE,MIXED_USE_BUILDING,249000.0,2.0,164.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20320714,644.0,150.0
7390,HOUSE,VILLA,290000.0,3.0,260.0,1,0,3.0,0,,1,16.0,1,BUY_REGULAR,GOOD,0,20231657,924.0,1546.0
6000,HOUSE,HOUSE,194999.0,4.0,212.0,1,0,2.0,1,10.0,1,40.0,0,BUY_REGULAR,GOOD,0,20362258,520.0,212.0
2440,HOUSE,HOUSE,449000.0,5.0,303.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20362257,1048.0,255.0
2640,APARTMENT,APARTMENT,571725.0,3.0,127.0,0,0,,0,,1,17.0,0,BUY_REGULAR,AS_NEW,0,20029074,,
9450,HOUSE,HOUSE,269000.0,4.0,274.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20362251,674.0,539.0
8660,APARTMENT,APARTMENT,550000.0,2.0,85.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20362248,1133.0,
9472,HOUSE,HOUSE,325000.0,4.0,184.0,0,0,2.0,0,,1,16.0,0,BUY_REGULAR,,0,20362249,433.0,402.0
1500,HOUSE,HOUSE,385000.0,2.0,100.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20139175,834.0,135.0
8792,HOUSE,HOUSE,420000.0,,332.0,0,0,,0,,0,,0,BUY_REGULAR,,0,20362245,1254.0,413.0
5500,HOUSE,HOUSE,195000.0,4.0,140.0,1,0,2.0,0,,1,3.0,0,BUY_REGULAR,GOOD,0,20362247,632.0,55.0
8560,HOUSE,HOUSE,332098.0,3.0,,1,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20362244,,165.0
4500,HOUSE,HOUSE,149000.0,2.0,107.0,0,0,2.0,0,,1,,0,BUY_REGULAR,,0,20362240,282.0,230.0
9550,HOUSE,HOUSE,309000.0,3.0,200.0,1,0,3.0,1,1400.0,1,40.0,0,BUY_REGULAR,GOOD,0,20362243,694.0,1614.0
2900,HOUSE,HOUSE,519000.0,4.0,177.0,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,20362242,,560.0
1060,HOUSE,MIXED_USE_BUILDING,499000.0,3.0,140.0,1,0,3.0,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20362238,,47.0
8301,APARTMENT,APARTMENT,275000.0,2.0,70.0,0,0,,0,,0,,0,BUY_REGULAR,,0,20025180,,
9451,HOUSE,HOUSE,349000.0,3.0,,0,0,,0,,1,,0,BUY_REGULAR,JUST_RENOVATED,0,20362237,473.0,177.0
9000,APARTMENT,APARTMENT,430000.0,2.0,94.0,1,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20362232,,
3191,HOUSE,HOUSE,595000.0,2.0,135.0,0,0,4.0,1,135.0,1,24.0,0,BUY_REGULAR,AS_NEW,0,20362230,,
3191,APARTMENT,PENTHOUSE,795000.0,3.0,210.0,0,0,4.0,0,,1,50.0,0,BUY_REGULAR,AS_NEW,0,20362231,,
2240,HOUSE,HOUSE,530000.0,3.0,234.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20362229,,466.0
9500,HOUSE,HOUSE,556695.0,3.0,,0,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20362209,,757.0
8300,HOUSE,VILLA,3500000.0,3.0,140.0,1,0,4.0,0,,1,,0,BUY_REGULAR,,0,10952595,,924.0
9900,HOUSE,HOUSE,475000.0,8.0,496.0,0,0,,1,14.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20362227,,606.0
8760,HOUSE,HOUSE,355300.0,3.0,,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20362204,,371.0
5070,HOUSE,HOUSE,379000.0,5.0,191.0,1,0,,0,,1,,0,BUY_REGULAR,JUST_RENOVATED,0,20335085,,573.0
3500,HOUSE,HOUSE,325000.0,2.0,272.0,1,0,4.0,0,,0,,0,BUY_REGULAR,,0,20326263,1127.0,929.0
1410,HOUSE,VILLA,525000.0,3.0,150.0,1,0,4.0,0,,1,40.0,0,BUY_REGULAR,GOOD,0,20332976,,618.0
1325,HOUSE,VILLA,675000.0,4.0,250.0,1,0,4.0,1,2400.0,1,40.0,0,BUY_REGULAR,AS_NEW,0,20313404,,2690.0
1440,HOUSE,HOUSE,590000.0,4.0,182.0,1,0,4.0,1,1250.0,1,90.0,0,BUY_REGULAR,GOOD,0,20324422,2144.0,1715.0
1410,HOUSE,VILLA,795000.0,5.0,270.0,1,1,4.0,1,500.0,1,50.0,0,BUY_REGULAR,GOOD,0,20311538,4744.0,667.0
1420,HOUSE,HOUSE,890000.0,3.0,280.0,0,0,4.0,0,,1,53.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20260568,4065.0,1500.0
5070,HOUSE,HOUSE,185000.0,2.0,177.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20322274,364.0,200.0
7322,HOUSE,VILLA,885000.0,6.0,450.0,1,0,4.0,0,,1,,0,BUY_REGULAR,AS_NEW,1,20315297,1740.0,3700.0
5070,HOUSE,HOUSE,185000.0,2.0,177.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20322271,364.0,200.0
7130,HOUSE,HOUSE,200000.0,3.0,171.0,1,0,2.0,0,,1,25.0,0,BUY_REGULAR,GOOD,0,20322652,679.0,150.0
1420,APARTMENT,PENTHOUSE,599000.0,3.0,124.0,0,0,4.0,0,,1,90.0,0,BUY_REGULAR,,0,20251917,1.0,
1430,HOUSE,HOUSE,130000.0,2.0,107.0,0,0,2.0,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20288620,356.0,60.0
5670,HOUSE,HOUSE,65000.0,1.0,22.0,0,0,4.0,1,1030.0,1,22.0,0,BUY_REGULAR,GOOD,0,20136692,91.0,1193.0
6834,HOUSE,HOUSE,90000.0,2.0,83.0,1,0,2.0,0,,0,,0,BUY_REGULAR,,0,20128896,292.0,127.0
6870,HOUSE,HOUSE,99000.0,2.0,64.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20213088,190.0,35.0
5190,HOUSE,HOUSE,140000.0,2.0,164.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20276304,364.0,1125.0
7390,HOUSE,HOUSE,125000.0,3.0,121.0,0,0,2.0,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20234098,339.0,143.0
5630,HOUSE,HOUSE,135000.0,2.0,60.0,0,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20123154,374.0,
6940,HOUSE,HOUSE,140000.0,2.0,91.0,1,0,,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20194019,508.0,91.0
6833,HOUSE,HOUSE,145000.0,3.0,84.0,1,0,3.0,0,,1,,0,BUY_REGULAR,,0,20205262,267.0,391.0
6060,HOUSE,HOUSE,159000.0,5.0,213.0,0,0,2.0,1,335.0,1,21.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20310506,943.0,335.0
5070,HOUSE,HOUSE,167000.0,3.0,125.0,0,0,3.0,0,,0,,0,BUY_REGULAR,JUST_RENOVATED,0,20046991,,47.0
7060,HOUSE,HOUSE,159500.0,2.0,97.0,1,0,2.0,1,78.0,1,20.0,0,BUY_REGULAR,,0,20188128,,165.0
5680,HOUSE,VILLA,175000.0,2.0,,1,0,4.0,1,850.0,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20274200,711.0,940.0
6830,HOUSE,HOUSE,175000.0,3.0,125.0,1,0,2.0,0,,0,,1,BUY_REGULAR,,0,20260952,426.0,80.0
6830,HOUSE,HOUSE,190000.0,2.0,61.0,1,0,4.0,0,,0,,1,BUY_REGULAR,,0,20011846,342.0,845.0
7134,HOUSE,HOUSE,175000.0,3.0,157.0,1,0,3.0,0,,1,,0,BUY_REGULAR,GOOD,0,11194999,339.0,458.0
8750,HOUSE,HOUSE,474195.0,3.0,,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20362197,,832.0
1430,HOUSE,HOUSE,195000.0,2.0,118.0,1,0,3.0,1,80.0,1,7.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,11448347,689.0,235.0
2300,HOUSE,HOUSE,139000.0,3.0,110.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20362203,356.0,70.0
8851,HOUSE,HOUSE,367828.0,3.0,,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20362196,,400.0
9120,HOUSE,HOUSE,296000.0,3.0,,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20362192,,
8800,HOUSE,VILLA,433606.0,3.0,,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20362189,,445.0
9500,HOUSE,HOUSE,391220.0,3.0,,0,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20362188,,530.0
1030,APARTMENT,APARTMENT,275000.0,2.0,107.0,1,0,,0,,1,5.0,0,BUY_REGULAR,AS_NEW,0,20362187,,
6060,HOUSE,HOUSE,129000.0,2.0,,0,0,2.0,0,,1,,0,BUY_REGULAR,JUST_RENOVATED,0,20362185,,
8450,HOUSE,VILLA,509000.0,4.0,169.0,1,0,,0,,1,32.0,0,BUY_REGULAR,GOOD,0,20096226,,492.0
6060,HOUSE,HOUSE,199000.0,3.0,,0,0,2.0,0,,1,,0,BUY_REGULAR,JUST_RENOVATED,0,20362183,,
8500,HOUSE,HOUSE,642259.0,4.0,,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20362184,,1170.0
9000,APARTMENT,LOFT,745000.0,1.0,152.0,0,0,,0,,1,30.0,0,BUY_REGULAR,AS_NEW,0,20362178,1279.0,
8800,HOUSE,HOUSE,324311.0,5.0,150.0,1,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20362164,,190.0
8610,HOUSE,HOUSE,400000.0,3.0,,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20362167,,408.0
8851,HOUSE,VILLA,499169.0,3.0,,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20362162,,993.0
8510,HOUSE,HOUSE,482141.0,3.0,,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20362163,,509.0
9080,HOUSE,EXCEPTIONAL_PROPERTY,595000.0,4.0,153.0,1,0,4.0,0,,1,,0,BUY_REGULAR,GOOD,0,11148103,,
2800,APARTMENT,APARTMENT,314000.0,2.0,76.0,1,0,2.0,0,,1,3.0,0,BUY_REGULAR,JUST_RENOVATED,0,20362159,,
9470,HOUSE,HOUSE,289000.0,3.0,150.0,1,0,2.0,1,90.0,1,25.0,0,BUY_REGULAR,GOOD,0,20362161,564.0,198.0
1000,APARTMENT,APARTMENT,165000.0,1.0,28.0,1,0,2.0,0,,0,,1,BUY_REGULAR,AS_NEW,0,20362158,556.0,
1180,HOUSE,HOUSE,2950000.0,5.0,600.0,0,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20326398,,1872.0
1180,APARTMENT,PENTHOUSE,2600000.0,5.0,330.0,0,1,4.0,0,,1,239.0,0,BUY_REGULAR,AS_NEW,1,20355288,,
8000,APARTMENT,APARTMENT,375000.0,2.0,89.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20362151,990.0,
8450,HOUSE,VILLA,799000.0,5.0,267.0,0,1,4.0,0,,1,,0,BUY_REGULAR,GOOD,0,20362144,1698.0,1752.0
8650,HOUSE,HOUSE,499000.0,3.0,182.0,0,0,4.0,0,,1,30.0,0,BUY_REGULAR,AS_NEW,0,20362149,1122.0,1103.0
9600,HOUSE,TOWN_HOUSE,295000.0,3.0,252.0,1,0,2.0,1,120.0,1,21.0,0,BUY_REGULAR,JUST_RENOVATED,0,20362147,724.0,220.0
8790,HOUSE,HOUSE,258000.0,3.0,108.0,1,0,2.0,1,15.0,1,15.0,0,BUY_REGULAR,AS_NEW,0,20362142,185.0,56.0
2000,HOUSE,HOUSE,625000.0,3.0,167.0,0,0,2.0,1,50.0,0,,0,BUY_REGULAR,GOOD,0,20362141,,
7021,HOUSE,HOUSE,199000.0,2.0,100.0,1,0,2.0,1,380.0,0,,0,BUY_REGULAR,,0,20205261,534.0,440.0
5620,HOUSE,HOUSE,199000.0,3.0,241.0,1,0,2.0,1,50.0,1,21.0,0,BUY_REGULAR,GOOD,0,20287017,832.0,300.0
5502,HOUSE,HOUSE,200000.0,3.0,164.0,1,0,3.0,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20216826,312.0,370.0
1367,HOUSE,HOUSE,210000.0,3.0,,1,1,4.0,0,,0,,0,PUBLIC_SALE,GOOD,0,20226421,1017.0,1330.0
3800,HOUSE,HOUSE,210000.0,6.0,400.0,0,0,,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,11273130,,164.0
6791,HOUSE,HOUSE,214000.0,3.0,106.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20128377,,136.0
6833,HOUSE,HOUSE,245000.0,5.0,215.0,1,0,4.0,0,,0,,0,BUY_REGULAR,,0,20289044,530.0,1923.0
7060,HOUSE,HOUSE,249000.0,6.0,230.0,1,0,2.0,1,70.0,1,70.0,0,BUY_REGULAR,,0,20039354,981.0,195.0
6542,HOUSE,VILLA,275000.0,2.0,130.0,1,0,4.0,0,,0,,0,BUY_REGULAR,AS_NEW,1,20226937,508.0,342.0
1430,HOUSE,VILLA,285000.0,3.0,165.0,1,0,4.0,1,193.0,1,35.0,0,BUY_REGULAR,AS_NEW,1,20136119,,280.0
7100,HOUSE,HOUSE,291331.0,3.0,134.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,10778778,,464.0
1480,HOUSE,VILLA,285000.0,3.0,165.0,1,0,4.0,1,193.0,1,35.0,0,BUY_REGULAR,AS_NEW,1,20136118,,280.0
1360,HOUSE,HOUSE,295000.0,3.0,174.0,0,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,10881403,,512.0
6840,HOUSE,TOWN_HOUSE,280000.0,4.0,,1,0,4.0,0,,1,16.0,0,BUY_REGULAR,,0,20059380,728.0,1088.0
6960,HOUSE,HOUSE,299000.0,4.0,220.0,0,0,4.0,1,1311.0,0,,0,BUY_REGULAR,,0,20083644,956.0,1311.0
5300,HOUSE,HOUSE,295000.0,4.0,206.0,1,0,2.0,0,,1,17.0,0,BUY_REGULAR,GOOD,0,11461458,1512.0,
7100,HOUSE,HOUSE,321133.0,3.0,132.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,10727494,,532.0
1360,HOUSE,HOUSE,310000.0,3.0,221.0,0,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,10881398,,511.0
1495,HOUSE,HOUSE,300000.0,4.0,199.0,1,0,3.0,1,826.0,1,37.0,0,BUY_REGULAR,GOOD,0,20220281,741.0,929.0
7804,HOUSE,HOUSE,322500.0,3.0,123.0,0,0,3.0,0,,1,25.0,0,BUY_REGULAR,,0,11396716,1.0,399.0
7190,HOUSE,VILLA,340000.0,3.0,110.0,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,11393212,1.0,794.0
7090,HOUSE,MIXED_USE_BUILDING,325000.0,4.0,325.0,1,0,,0,,0,,0,BUY_REGULAR,,0,11297341,,169.0
5001,HOUSE,HOUSE,359000.0,3.0,171.0,1,0,3.0,0,,1,,0,BUY_REGULAR,,0,20080117,,421.0
6920,HOUSE,APARTMENT_BLOCK,370000.0,,850.0,0,0,,1,745.0,0,,0,BUY_REGULAR,,0,20266330,2792.0,745.0
7090,HOUSE,HOUSE,385000.0,3.0,130.0,0,0,4.0,0,,0,,0,BUY_REGULAR,,0,20177678,,2427.0
5001,HOUSE,HOUSE,389000.0,3.0,205.0,1,0,2.0,0,,1,,0,BUY_REGULAR,,0,11417808,,330.0
1410,HOUSE,VILLA,395000.0,3.0,100.0,0,0,4.0,1,520.0,1,,0,BUY_REGULAR,TO_RENOVATE,0,20036195,2416.0,695.0
7890,HOUSE,HOUSE,395000.0,3.0,334.0,1,1,,0,,0,,0,BUY_REGULAR,,0,20223285,814.0,834.0
7850,HOUSE,APARTMENT_BLOCK,395000.0,4.0,287.0,1,0,3.0,1,435.0,1,57.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,11218540,1480.0,742.0
3890,HOUSE,FARMHOUSE,398000.0,4.0,439.0,0,0,4.0,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20082900,741.0,2395.0
8620,APARTMENT,FLAT_STUDIO,229000.0,1.0,50.0,0,0,2.0,0,,1,,1,BUY_REGULAR,,0,20362131,1.0,
1180,HOUSE,HOUSE,849000.0,4.0,225.0,1,0,3.0,1,350.0,1,50.0,1,BUY_REGULAR,AS_NEW,0,20362137,,581.0
3190,APARTMENT,APARTMENT,334900.0,2.0,79.0,1,0,2.0,1,10.0,1,15.0,0,BUY_REGULAR,AS_NEW,0,20362136,775.0,
4588RB,APARTMENT,APARTMENT,555000.0,3.0,,0,0,2.0,0,,1,,0,BUY_REGULAR,,0,20362129,,
1030,HOUSE,HOUSE,399000.0,4.0,205.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20362109,,205.0
1030,APARTMENT,DUPLEX,250000.0,3.0,130.0,0,0,2.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20362111,,
2580,HOUSE,HOUSE,429000.0,3.0,272.0,1,0,4.0,0,,1,,0,BUY_REGULAR,GOOD,0,20362089,1494.0,790.0
2500,HOUSE,HOUSE,295000.0,3.0,140.0,0,0,3.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20362086,,416.0
8470,APARTMENT,APARTMENT,173200.0,1.0,,0,0,2.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20362052,,
1755,HOUSE,HOUSE,418000.0,3.0,180.0,1,0,3.0,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20362029,,796.0
6250,HOUSE,HOUSE,225000.0,3.0,156.0,1,0,4.0,1,400.0,1,25.0,0,BUY_REGULAR,TO_RENOVATE,0,20362022,,500.0
2610,APARTMENT,APARTMENT,235000.0,2.0,98.0,1,0,2.0,0,,1,4.0,0,BUY_REGULAR,GOOD,0,20362032,,
1160,APARTMENT,APARTMENT,655000.0,3.0,127.0,1,0,3.0,0,,1,8.0,0,BUY_REGULAR,,0,20362064,,
3071,HOUSE,HOUSE,319000.0,3.0,183.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20362020,567.0,500.0
2850,HOUSE,MIXED_USE_BUILDING,225000.0,5.0,246.0,0,0,2.0,0,,1,,0,BUY_REGULAR,,0,20362021,1551.0,115.0
2610,APARTMENT,APARTMENT,380000.0,3.0,130.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20362017,490.0,
1200,APARTMENT,APARTMENT,260000.0,1.0,67.0,1,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20362018,919.0,
3080,HOUSE,BUNGALOW,450000.0,3.0,103.0,1,0,4.0,1,300.0,1,15.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20362019,,622.0
1360,HOUSE,HOUSE,460000.0,3.0,221.0,0,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,11126254,,511.0
3080,HOUSE,HOUSE,320000.0,4.0,135.0,0,0,2.0,0,,1,21.0,0,BUY_REGULAR,TO_RENOVATE,0,20362013,684.0,203.0
1380,HOUSE,HOUSE,475000.0,3.0,135.0,1,1,2.0,1,50.0,1,12.0,0,BUY_REGULAR,AS_NEW,0,20256570,944.0,157.0
1470,HOUSE,VILLA,450000.0,4.0,188.0,1,0,4.0,1,1900.0,1,30.0,0,BUY_REGULAR,AS_NEW,0,20184492,,1900.0
7090,HOUSE,HOUSE,429000.0,4.0,186.0,1,0,3.0,0,,0,,0,BUY_REGULAR,,0,20269862,,997.0
1332,HOUSE,VILLA,495000.0,3.0,220.0,1,0,4.0,1,300.0,1,30.0,0,BUY_REGULAR,GOOD,0,20213799,1023.0,574.0
1390,HOUSE,HOUSE,490000.0,4.0,247.0,1,0,4.0,1,900.0,1,25.0,0,BUY_REGULAR,GOOD,0,20250458,968.0,1720.0
6222,HOUSE,VILLA,550000.0,3.0,240.0,1,0,4.0,0,,1,,0,BUY_REGULAR,,0,20027234,1750.0,834.0
5000,HOUSE,FARMHOUSE,550000.0,5.0,800.0,0,1,4.0,1,19474.0,1,40.0,0,BUY_REGULAR,TO_RENOVATE,0,11327974,1196.0,19474.0
5100,HOUSE,FARMHOUSE,550000.0,5.0,800.0,0,1,4.0,1,19474.0,1,40.0,0,BUY_REGULAR,TO_RENOVATE,0,11327973,1196.0,19474.0
6940,HOUSE,HOUSE,550000.0,3.0,150.0,0,0,,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,11385818,900.0,56350.0
1340,HOUSE,HOUSE,598000.0,3.0,286.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20293806,,1045.0
6940,HOUSE,HOUSE,649000.0,3.0,281.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20290744,1516.0,2367.0
1420,HOUSE,VILLA,660000.0,5.0,250.0,1,0,4.0,1,1400.0,1,,0,BUY_REGULAR,TO_RENOVATE,0,20197904,,1542.0
1300,HOUSE,VILLA,595000.0,6.0,297.0,1,1,4.0,1,1044.0,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20269224,4261.0,1044.0
1330,HOUSE,VILLA,690000.0,4.0,216.0,0,0,3.0,0,,1,16.0,0,BUY_REGULAR,GOOD,1,20094934,4064.0,973.0
1410,HOUSE,VILLA,850000.0,5.0,240.0,1,0,4.0,1,575.0,1,60.0,0,BUY_REGULAR,AS_NEW,1,20268301,2910.0,1567.0
1370,HOUSE,EXCEPTIONAL_PROPERTY,895000.0,4.0,404.0,1,1,4.0,1,9226.0,1,,0,BUY_REGULAR,,0,20271294,406.0,9226.0
1325,HOUSE,HOUSE,730000.0,5.0,300.0,1,1,4.0,1,3331.0,1,50.0,0,BUY_REGULAR,GOOD,0,20246093,1549.0,3331.0
1450,HOUSE,HOUSE,950000.0,4.0,320.0,1,0,4.0,1,3100.0,1,20.0,0,BUY_REGULAR,GOOD,0,11215521,1061.0,3366.0
1410,HOUSE,HOUSE,840000.0,4.0,324.0,1,1,4.0,1,460.0,1,40.0,0,BUY_REGULAR,AS_NEW,0,11447393,,899.0
1410,HOUSE,VILLA,860000.0,5.0,192.0,1,0,4.0,1,1200.0,1,40.0,0,BUY_REGULAR,GOOD,1,20278012,4032.0,1432.0
6940,HOUSE,VILLA,875000.0,6.0,490.0,1,0,4.0,0,,0,,0,BUY_REGULAR,,0,20241238,2009.0,2051.0
1400,HOUSE,APARTMENT_BLOCK,1100000.0,8.0,305.0,1,0,3.0,1,28.0,1,72.0,0,BUY_REGULAR,AS_NEW,0,20168218,5023.0,263.0
1420,HOUSE,HOUSE,975000.0,7.0,345.0,0,0,4.0,0,,1,,0,BUY_REGULAR,,0,20112602,3500.0,2137.0
1460,HOUSE,HOUSE,1200000.0,5.0,365.0,1,1,4.0,1,4000.0,1,157.0,0,BUY_REGULAR,AS_NEW,1,20215932,2785.0,4303.0
1440,HOUSE,HOUSE,1200000.0,5.0,365.0,1,1,4.0,1,4000.0,1,157.0,0,BUY_REGULAR,AS_NEW,1,20215933,2785.0,4303.0
1380,HOUSE,EXCEPTIONAL_PROPERTY,1499000.0,6.0,480.0,1,0,4.0,1,5700.0,1,120.0,0,BUY_REGULAR,AS_NEW,1,10887315,6925.0,6719.0
7110,HOUSE,HOUSE,130000.0,2.0,105.0,1,0,2.0,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20329559,,285.0
1030,APARTMENT,PENTHOUSE,370000.0,3.0,133.0,0,0,,0,,1,20.0,0,BUY_REGULAR,GOOD,0,20362006,,
1380,HOUSE,EXCEPTIONAL_PROPERTY,1895000.0,6.0,485.0,1,0,4.0,1,4500.0,1,100.0,0,BUY_REGULAR,AS_NEW,1,20218730,5132.0,5582.0
1495,HOUSE,EXCEPTIONAL_PROPERTY,1735000.0,6.0,,0,0,4.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20243595,1986.0,54700.0
1030,APARTMENT,APARTMENT,175000.0,1.0,77.0,0,0,,0,,1,30.0,0,BUY_REGULAR,TO_RESTORE,0,20362004,,
9890,HOUSE,HOUSE,259000.0,2.0,187.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20361998,456.0,345.0
9600,HOUSE,HOUSE,199000.0,3.0,104.0,1,0,2.0,0,,1,10.0,0,BUY_REGULAR,,0,20361995,,50.0
9860,HOUSE,VILLA,521000.0,5.0,325.0,1,1,4.0,1,1.0,1,1.0,0,BUY_REGULAR,GOOD,0,20362002,1400.0,1610.0
2050,HOUSE,HOUSE,419500.0,4.0,151.0,1,0,3.0,1,55.0,0,,0,BUY_REGULAR,GOOD,0,20361991,1434.0,118.0
3271,HOUSE,HOUSE,219000.0,3.0,93.0,0,0,4.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20361987,,400.0
3271,HOUSE,HOUSE,185000.0,3.0,150.0,0,0,2.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20361986,374.0,403.0
1500,HOUSE,HOUSE,275000.0,3.0,135.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20361982,446.0,175.0
1731,APARTMENT,GROUND_FLOOR,295000.0,2.0,112.0,1,0,3.0,1,100.0,1,100.0,0,BUY_REGULAR,GOOD,0,20361984,1264.0,
2100,APARTMENT,APARTMENT,195000.0,2.0,100.0,0,0,2.0,0,,1,25.0,0,BUY_REGULAR,GOOD,0,20361985,788.0,
3271,HOUSE,HOUSE,345000.0,3.0,150.0,1,0,3.0,0,,1,20.0,0,BUY_REGULAR,,0,20162986,,
3271,HOUSE,HOUSE,345000.0,3.0,150.0,1,0,3.0,0,,1,20.0,0,BUY_REGULAR,,0,20162982,,372.0
3271,HOUSE,HOUSE,345000.0,3.0,150.0,1,0,3.0,0,,1,20.0,0,BUY_REGULAR,,0,20162985,,377.0
3271,HOUSE,HOUSE,355000.0,3.0,150.0,1,0,3.0,0,,1,20.0,0,BUY_REGULAR,,0,20162984,,371.0
